value,timestamp
74.629997253418,2020-11-09 12:34:16.945520
74.5400009155273,2020-11-09 12:34:22.267715
74.4800033569336,2020-11-09 12:34:27.150055
74.4100036621094,2020-11-09 12:34:32.562839
74.379997253418,2020-11-09 12:34:37.391192
74.379997253418,2020-11-09 12:34:41.836790
74.3600006103516,2020-11-09 12:34:47.053412
74.3000030517578,2020-11-09 12:34:53.695480
74.2699966430664,2020-11-09 12:34:57.284209
74.2600021362305,2020-11-09 12:35:02.403682
74.2300033569336,2020-11-09 12:35:07.476673
74.2300033569336,2020-11-09 12:35:11.913765
74.1999969482422,2020-11-09 12:35:17.047350
74.1399993896484,2020-11-09 12:35:22.301379
74.1100006103516,2020-11-09 12:35:27.339355
74.0599975585938,2020-11-09 12:35:32.439367
74.0299987792969,2020-11-09 12:35:36.971895
74.0,2020-11-09 12:35:42.430207
73.8899993896484,2020-11-09 12:35:47.319449
73.9199981689453,2020-11-09 12:35:52.375050
73.8899993896484,2020-11-09 12:35:57.485637
73.8899993896484,2020-11-09 12:36:02.634773
73.75,2020-11-09 12:36:07.852830
73.7200012207031,2020-11-09 12:36:14.463138
73.6800003051758,2020-11-09 12:36:18.042183
73.6900024414063,2020-11-09 12:36:23.494963
73.629997253418,2020-11-09 12:36:28.286254
73.5699996948242,2020-11-09 12:36:33.755490
73.4800033569336,2020-11-09 12:36:37.040740
73.4000015258789,2020-11-09 12:36:42.276833
73.3300018310547,2020-11-09 12:36:47.414985
73.2399978637695,2020-11-09 12:36:53.143199
73.1800003051758,2020-11-09 12:36:57.549806
73.0999984741211,2020-11-09 12:37:02.693236
73.0500030517578,2020-11-09 12:37:07.119739
72.9899978637695,2020-11-09 12:37:12.275157
72.8899993896484,2020-11-09 12:37:17.395754
72.8499984741211,2020-11-09 12:37:22.528961
72.8099975585938,2020-11-09 12:37:27.751631
72.7600021362305,2020-11-09 12:37:32.748760
72.7399978637695,2020-11-09 12:37:37.193845
72.6900024414063,2020-11-09 12:37:42.375818
72.6699981689453,2020-11-09 12:37:47.484145
72.6500015258789,2020-11-09 12:37:52.651407
72.6699981689453,2020-11-09 12:37:57.710349
72.7200012207031,2020-11-09 12:38:02.833421
72.6800003051758,2020-11-09 12:38:07.276064
72.5999984741211,2020-11-09 12:38:12.584666
72.5100021362305,2020-11-09 12:38:17.553793
72.4300003051758,2020-11-09 12:38:22.968955
72.4599990844727,2020-11-09 12:38:27.849342
72.4300003051758,2020-11-09 12:38:32.985362
72.3499984741211,2020-11-09 12:38:37.353728
72.2799987792969,2020-11-09 12:38:42.509338
72.2300033569336,2020-11-09 12:38:47.653146
72.0599975585938,2020-11-09 12:38:54.183213
72.1399993896484,2020-11-09 12:38:58.090312
72.0500030517578,2020-11-09 12:39:03.095330
72.0199966430664,2020-11-09 12:39:07.441524
71.9499969482422,2020-11-09 12:39:12.610166
71.870002746582,2020-11-09 12:39:17.897122
71.8099975585938,2020-11-09 12:39:22.857423
71.7099990844727,2020-11-09 12:39:28.054960
71.6399993896484,2020-11-09 12:39:33.295729
71.5999984741211,2020-11-09 12:39:37.698625
71.5,2020-11-09 12:39:42.801549
71.4300003051758,2020-11-09 12:39:47.914453
71.3899993896484,2020-11-09 12:39:53.042429
71.3199996948242,2020-11-09 12:39:58.380672
72.3300018310547,2020-11-09 12:40:03.446782
72.2300033569336,2020-11-09 12:40:08.156729
71.3000030517578,2020-11-09 12:40:15.079370
71.0100021362305,2020-11-09 12:40:18.955795
70.8899993896484,2020-11-09 12:40:23.872608
70.7699966430664,2020-11-09 12:40:29.070601
70.6900024414063,2020-11-09 12:40:33.772999
70.6699981689453,2020-11-09 12:40:37.547804
70.6100006103516,2020-11-09 12:40:42.645647
70.75,2020-11-09 12:40:47.778992
70.7900009155273,2020-11-09 12:40:53.462136
70.8600006103516,2020-11-09 12:40:58.260052
70.7399978637695,2020-11-09 12:41:03.311255
70.5699996948242,2020-11-09 12:41:07.751761
70.6399993896484,2020-11-09 12:41:12.946254
70.5400009155273,2020-11-09 12:41:18.040080
70.379997253418,2020-11-09 12:41:23.149677
70.3899993896484,2020-11-09 12:41:28.341845
70.379997253418,2020-11-09 12:41:33.404699
70.3099975585938,2020-11-09 12:41:37.898301
70.2799987792969,2020-11-09 12:41:43.532989
70.2399978637695,2020-11-09 12:41:48.249241
70.1500015258789,2020-11-09 12:41:53.259571
70.0800018310547,2020-11-09 12:41:58.351274
70.0400009155273,2020-11-09 12:42:03.477714
69.9700012207031,2020-11-09 12:42:07.927302
69.9100036621094,2020-11-09 12:42:13.112398
69.8600006103516,2020-11-09 12:42:18.198505
69.7600021362305,2020-11-09 12:42:23.315861
69.7200012207031,2020-11-09 12:42:28.449767
69.6699981689453,2020-11-09 12:42:33.579362
69.6800003051758,2020-11-09 12:42:37.997721
69.6500015258789,2020-11-09 12:42:43.227101
69.620002746582,2020-11-09 12:42:48.288001
69.6100006103516,2020-11-09 12:42:53.853157
69.5299987792969,2020-11-09 12:42:58.541269
69.5,2020-11-09 12:43:03.660605
69.5,2020-11-09 12:43:08.042168
69.4800033569336,2020-11-09 12:43:13.401025
69.5400009155273,2020-11-09 12:43:18.559859
69.4899978637695,2020-11-09 12:43:23.780766
69.5,2020-11-09 12:43:28.575804
69.4599990844727,2020-11-09 12:43:33.706972
69.4100036621094,2020-11-09 12:43:38.247932
69.370002746582,2020-11-09 12:43:43.441596
69.3300018310547,2020-11-09 12:43:48.662143
69.3000030517578,2020-11-09 12:43:53.706307
69.2900009155273,2020-11-09 12:43:58.774072
69.2900009155273,2020-11-09 12:44:04.286830
69.2600021362305,2020-11-09 12:44:09.086829
69.2200012207031,2020-11-09 12:44:14.534467
69.1999969482422,2020-11-09 12:44:19.321605
69.1600036621094,2020-11-09 12:44:24.793917
69.1500015258789,2020-11-09 12:44:29.559586
69.1699981689453,2020-11-09 12:44:33.366476
69.1699981689453,2020-11-09 12:44:38.382915
69.1600036621094,2020-11-09 12:44:43.473565
69.120002746582,2020-11-09 12:44:48.590797
69.4499969482422,2020-11-09 12:44:53.712219
70.2200012207031,2020-11-09 12:44:58.844255
69.75,2020-11-09 12:45:03.273582
69.6900024414063,2020-11-09 12:45:08.506171
69.2600021362305,2020-11-09 12:45:13.319468
69.1399993896484,2020-11-09 12:45:18.929342
69.0599975585938,2020-11-09 12:45:23.824702
68.9400024414063,2020-11-09 12:45:28.714144
68.879997253418,2020-11-09 12:45:33.842098
68.7900009155273,2020-11-09 12:45:38.279936
68.7200012207031,2020-11-09 12:45:43.443529
68.6699981689453,2020-11-09 12:45:48.602349
68.5800018310547,2020-11-09 12:45:53.680024
68.5999984741211,2020-11-09 12:45:58.850187
68.5599975585938,2020-11-09 12:46:03.961845
68.5299987792969,2020-11-09 12:46:08.358273
68.4899978637695,2020-11-09 12:46:14.371287
68.4100036621094,2020-11-09 12:46:18.781418
68.3499984741211,2020-11-09 12:46:23.796584
68.3300018310547,2020-11-09 12:46:28.884193
68.2900009155273,2020-11-09 12:46:34.010902
68.2600021362305,2020-11-09 12:46:38.443420
68.1699981689453,2020-11-09 12:46:43.915430
68.1399993896484,2020-11-09 12:46:48.824662
68.120002746582,2020-11-09 12:46:53.841594
68.0800018310547,2020-11-09 12:47:01.075834
68.0599975585938,2020-11-09 12:47:04.140103
67.9899978637695,2020-11-09 12:47:08.523290
68.0100021362305,2020-11-09 12:47:15.522830
67.9499969482422,2020-11-09 12:47:19.459149
67.9100036621094,2020-11-09 12:47:23.917229
67.8899993896484,2020-11-09 12:47:29.080863
67.870002746582,2020-11-09 12:47:34.203403
67.8000030517578,2020-11-09 12:47:39.837234
67.7900009155273,2020-11-09 12:47:44.164282
67.7799987792969,2020-11-09 12:47:50.050715
67.75,2020-11-09 12:47:54.376929
67.75,2020-11-09 12:48:00.247650
67.6999969482422,2020-11-09 12:48:04.625824
67.6900024414063,2020-11-09 12:48:09.846649
67.6699981689453,2020-11-09 12:48:15.303423
67.620002746582,2020-11-09 12:48:20.096771
67.6100006103516,2020-11-09 12:48:25.132606
67.5999984741211,2020-11-09 12:48:30.330677
67.5699996948242,2020-11-09 12:48:33.642136
67.5899963378906,2020-11-09 12:48:38.796765
67.5899963378906,2020-11-09 12:48:44.027799
67.5800018310547,2020-11-09 12:48:49.126809
67.5599975585938,2020-11-09 12:48:54.159259
67.5800018310547,2020-11-09 12:49:00.532569
67.5800018310547,2020-11-09 12:49:03.725198
67.5599975585938,2020-11-09 12:49:08.902597
67.5599975585938,2020-11-09 12:49:14.678441
67.5800018310547,2020-11-09 12:49:19.224440
67.5800018310547,2020-11-09 12:49:25.248290
67.5599975585938,2020-11-09 12:49:29.380437
67.5400009155273,2020-11-09 12:49:33.803606
67.5199966430664,2020-11-09 12:49:38.959009
67.4800033569336,2020-11-09 12:49:44.102669
67.4700012207031,2020-11-09 12:49:49.236326
67.4700012207031,2020-11-09 12:49:54.322057
67.4199981689453,2020-11-09 12:49:59.547290
67.4199981689453,2020-11-09 12:50:03.881891
67.4100036621094,2020-11-09 12:50:09.221256
67.4000015258789,2020-11-09 12:50:15.667805
67.3499984741211,2020-11-09 12:50:19.287106
67.3300018310547,2020-11-09 12:50:25.006303
67.2699966430664,2020-11-09 12:50:29.571828
67.2900009155273,2020-11-09 12:50:33.958193
67.2900009155273,2020-11-09 12:50:39.157021
67.3000030517578,2020-11-09 12:50:44.236531
67.2799987792969,2020-11-09 12:50:49.372574
67.25,2020-11-09 12:50:54.487365
67.2399978637695,2020-11-09 12:51:01.156247
67.2200012207031,2020-11-09 12:51:04.039407
67.1900024414063,2020-11-09 12:51:09.238293
67.1500015258789,2020-11-09 12:51:15.218116
67.1399993896484,2020-11-09 12:51:20.094655
67.120002746582,2020-11-09 12:51:24.600332
67.129997253418,2020-11-09 12:51:29.678131
67.1500015258789,2020-11-09 12:51:35.346504
67.129997253418,2020-11-09 12:51:39.660061
67.0999984741211,2020-11-09 12:51:45.530137
67.0800018310547,2020-11-09 12:51:49.898197
67.0400009155273,2020-11-09 12:51:55.825370
67.0699996948242,2020-11-09 12:52:00.141900
67.0899963378906,2020-11-09 12:52:05.371234
67.0899963378906,2020-11-09 12:52:10.455664
67.0400009155273,2020-11-09 12:52:15.629137
67.0299987792969,2020-11-09 12:52:20.690308
66.9899978637695,2020-11-09 12:52:25.845527
66.9700012207031,2020-11-09 12:52:30.913385
66.9599990844727,2020-11-09 12:52:34.282545
66.9100036621094,2020-11-09 12:52:39.446433
66.9100036621094,2020-11-09 12:52:44.556683
66.879997253418,2020-11-09 12:52:49.686049
66.8399963378906,2020-11-09 12:52:54.862679
66.8399963378906,2020-11-09 12:52:59.980564
66.870002746582,2020-11-09 12:53:04.361360
66.879997253418,2020-11-09 12:53:09.549685
66.9199981689453,2020-11-09 12:53:14.760986
66.9300003051758,2020-11-09 12:53:19.777535
66.9599990844727,2020-11-09 12:53:24.907246
66.9800033569336,2020-11-09 12:53:29.997187
66.9100036621094,2020-11-09 12:53:34.437692
66.9499969482422,2020-11-09 12:53:39.595091
66.9199981689453,2020-11-09 12:53:44.934275
66.8300018310547,2020-11-09 12:53:50.047039
66.8499984741211,2020-11-09 12:53:55.020750
66.8399963378906,2020-11-09 12:54:00.099721
66.8099975585938,2020-11-09 12:54:04.521785
66.7900009155273,2020-11-09 12:54:09.682337
66.7799987792969,2020-11-09 12:54:15.177394
66.7600021362305,2020-11-09 12:54:20.011122
66.75,2020-11-09 12:54:25.054393
66.6800003051758,2020-11-09 12:54:30.277617
66.6500015258789,2020-11-09 12:54:34.600185
66.629997253418,2020-11-09 12:54:39.782683
66.629997253418,2020-11-09 12:54:44.905222
66.6399993896484,2020-11-09 12:54:49.999169
66.6399993896484,2020-11-09 12:54:55.126235
66.629997253418,2020-11-09 12:55:00.583590
66.620002746582,2020-11-09 12:55:04.722346
66.620002746582,2020-11-09 12:55:09.838909
66.5999984741211,2020-11-09 12:55:15.331759
66.6399993896484,2020-11-09 12:55:20.239953
66.6500015258789,2020-11-09 12:55:25.225244
66.6699981689453,2020-11-09 12:55:30.822156
66.6600036621094,2020-11-09 12:55:35.178717
66.6399993896484,2020-11-09 12:55:41.140353
66.620002746582,2020-11-09 12:55:45.418856
66.5899963378906,2020-11-09 12:55:51.379962
66.5800018310547,2020-11-09 12:55:55.656074
66.5699996948242,2020-11-09 12:56:00.935846
66.5500030517578,2020-11-09 12:56:05.940724
66.5500030517578,2020-11-09 12:56:11.297932
66.5699996948242,2020-11-09 12:56:16.202129
66.5699996948242,2020-11-09 12:56:21.479161
66.5500030517578,2020-11-09 12:56:26.487435
66.5800018310547,2020-11-09 12:56:29.810983
66.5899963378906,2020-11-09 12:56:35.472509
66.5899963378906,2020-11-09 12:56:40.083590
66.5800018310547,2020-11-09 12:56:45.247384
66.5800018310547,2020-11-09 12:56:50.358554
66.5699996948242,2020-11-09 12:56:55.478824
66.5500030517578,2020-11-09 12:56:59.906829
66.5299987792969,2020-11-09 12:57:05.112748
66.5699996948242,2020-11-09 12:57:10.207679
66.5599975585938,2020-11-09 12:57:15.327514
66.5500030517578,2020-11-09 12:57:20.398054
66.5800018310547,2020-11-09 12:57:25.548492
66.620002746582,2020-11-09 12:57:29.969111
66.6500015258789,2020-11-09 12:57:35.136552
66.7300033569336,2020-11-09 12:57:40.327004
66.8099975585938,2020-11-09 12:57:45.399265
66.9400024414063,2020-11-09 12:57:50.586904
67.0899963378906,2020-11-09 12:57:55.775261
67.1900024414063,2020-11-09 12:58:00.040299
67.3199996948242,2020-11-09 12:58:05.255112
67.4700012207031,2020-11-09 12:58:10.321037
67.5599975585938,2020-11-09 12:58:15.517856
67.6800003051758,2020-11-09 12:58:20.665104
67.7900009155273,2020-11-09 12:58:25.720157
67.9000015258789,2020-11-09 12:58:30.118864
68.0400009155273,2020-11-09 12:58:35.363594
68.120002746582,2020-11-09 12:58:40.404302
68.2300033569336,2020-11-09 12:58:45.757659
68.3399963378906,2020-11-09 12:58:50.655680
68.4400024414063,2020-11-09 12:58:55.783373
68.5100021362305,2020-11-09 12:59:00.205729
68.5899963378906,2020-11-09 12:59:05.384763
68.6600036621094,2020-11-09 12:59:10.517780
68.75,2020-11-09 12:59:16.299817
68.8399963378906,2020-11-09 12:59:20.716810
68.9199981689453,2020-11-09 12:59:27.346132
68.8499984741211,2020-11-09 12:59:30.696074
68.9800033569336,2020-11-09 12:59:36.589468
69.0599975585938,2020-11-09 12:59:40.940633
69.1100006103516,2020-11-09 12:59:46.963109
69.1699981689453,2020-11-09 12:59:51.180836
69.2099990844727,2020-11-09 12:59:57.051292
69.2699966430664,2020-11-09 13:00:01.436185
69.3300018310547,2020-11-09 13:00:06.673979
69.3899993896484,2020-11-09 13:00:11.733453
69.4300003051758,2020-11-09 13:00:16.959767
69.5,2020-11-09 13:00:21.949924
69.5599975585938,2020-11-09 13:00:27.127687
69.6900024414063,2020-11-09 13:00:30.441300
69.6900024414063,2020-11-09 13:00:35.710524
69.75,2020-11-09 13:00:40.782946
69.8000030517578,2020-11-09 13:00:45.878189
69.8399963378906,2020-11-09 13:00:51.062092
69.879997253418,2020-11-09 13:00:56.244821
69.9199981689453,2020-11-09 13:01:00.531998
69.9400024414063,2020-11-09 13:01:05.909483
69.9700012207031,2020-11-09 13:01:13.622828
69.9899978637695,2020-11-09 13:01:16.612157
69.9899978637695,2020-11-09 13:01:24.505494
70.0100021362305,2020-11-09 13:01:26.810949
70.0400009155273,2020-11-09 13:01:30.601429
